LINE,0.9982142857142856,jsoup-1_7_3-3,OP,7,4,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,MCCON,2694,43,26192,"00 min, 26 sec"
DUA,0.344938532918499,jsoup-1_7_3-3,MINUS,898,43,26192,"00 min, 26 sec"
LINE,0.5454545454545455,jsoup-1_7_3-3,JACCARD,9,6,13463,"00 min, 13 sec"
LINE,0.9950859950859949,jsoup-1_7_3-3,DRT,7,4,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,OCHIAI,2694,43,26192,"00 min, 26 sec"
LINE,0.9669421487603306,jsoup-1_7_3-3,KULCZYNSKI2,7,4,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,KULCZYNSKI2,2694,43,26192,"00 min, 26 sec"
DUA,0.0,jsoup-1_7_3-3,TARANTULA,2694,43,26192,"00 min, 26 sec"
LINE,0.9669421487603306,jsoup-1_7_3-3,MCCON,7,4,13463,"00 min, 13 sec"
LINE,0.982716049382716,jsoup-1_7_3-3,TARANTULA,9,6,13463,"00 min, 13 sec"
LINE,0.775856548190842,jsoup-1_7_3-3,WONG3,9,6,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,DRT,2694,43,26192,"00 min, 26 sec"
LINE,0.8181818181818182,jsoup-1_7_3-3,ZOLTAR,7,4,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,ZOLTAR,2694,43,26192,"00 min, 26 sec"
LINE,0.8528028654224417,jsoup-1_7_3-3,OCHIAI,9,6,13463,"00 min, 13 sec"
DUA,0.5052264808362369,jsoup-1_7_3-3,OP,898,43,26192,"00 min, 26 sec"
LINE,0.9973704563031709,jsoup-1_7_3-3,MINUS,7,4,13463,"00 min, 13 sec"
DUA,0.0,jsoup-1_7_3-3,JACCARD,2694,43,26192,"00 min, 26 sec"
DUA,0.6900185988840669,jsoup-1_7_3-3,WONG3,863,5,26192,"00 min, 26 sec"
