DUA;0.9771528191953021;jsoup-1_4_2-2;MINUS;24;14;13962;00 min, 13 sec
DUA;0.5384615384615384;jsoup-1_4_2-2;MCCON;24;14;13962;00 min, 13 sec
DUA;0.961038961038961;jsoup-1_4_2-2;DRT;24;14;13962;00 min, 13 sec
DUA;0.9609120521172638;jsoup-1_4_2-2;TARANTULA;24;14;13962;00 min, 13 sec
DUA;0.07692307692307693;jsoup-1_4_2-2;JACCARD;24;14;13962;00 min, 13 sec
DUA;0.07692307692307693;jsoup-1_4_2-2;ZOLTAR;24;14;13962;00 min, 13 sec
DUA;0.5384615384615384;jsoup-1_4_2-2;KULCZYNSKI2;24;14;13962;00 min, 13 sec
DUA;0.2773500981126146;jsoup-1_4_2-2;OCHIAI;24;14;13962;00 min, 13 sec
DUA;0.9745222929936306;jsoup-1_4_2-2;OP;24;14;13962;00 min, 13 sec
DUA;0.49558638083228246;jsoup-1_4_2-2;WONG3;342;4;13962;00 min, 13 sec
LINE;0.9107692307692308;jsoup-1_4_2-2;DRT;45;41;9735;00 min, 09 sec
LINE;0.5166666666666667;jsoup-1_4_2-2;KULCZYNSKI2;45;41;9735;00 min, 09 sec
LINE;0.5166666666666667;jsoup-1_4_2-2;MCCON;45;41;9735;00 min, 09 sec
LINE;0.9104938271604939;jsoup-1_4_2-2;TARANTULA;45;41;9735;00 min, 09 sec
LINE;0.9361233480176211;jsoup-1_4_2-2;OP;45;41;9735;00 min, 09 sec
LINE;0.03333333333333333;jsoup-1_4_2-2;ZOLTAR;45;41;9735;00 min, 09 sec
LINE;0.18257418583505536;jsoup-1_4_2-2;OCHIAI;45;41;9735;00 min, 09 sec
LINE;0.03333333333333333;jsoup-1_4_2-2;JACCARD;45;41;9735;00 min, 09 sec
LINE;0.9468133883539662;jsoup-1_4_2-2;MINUS;45;41;9735;00 min, 09 sec
LINE;0.28596757852077004;jsoup-1_4_2-2;WONG3;2710;2706;9735;00 min, 09 sec
DUA;0.2500010793517845;jsoup-1_5_2-1;ZOLTAR;6;3;11044;00 min, 11 sec
DUA;0.9931034482758619;jsoup-1_5_2-1;OP;6;3;11044;00 min, 11 sec
DUA;0.9880952380952381;jsoup-1_5_2-1;DRT;6;3;11044;00 min, 11 sec
DUA;0.9880478087649401;jsoup-1_5_2-1;TARANTULA;6;3;11044;00 min, 11 sec
DUA;0.5;jsoup-1_5_2-1;OCHIAI;6;3;11044;00 min, 11 sec
DUA;0.25;jsoup-1_5_2-1;JACCARD;6;3;11044;00 min, 11 sec
DUA;0.9933598937583;jsoup-1_5_2-1;MINUS;6;3;11044;00 min, 11 sec
DUA;0.6227758007117438;jsoup-1_5_2-1;KULCZYNSKI2;7;4;11044;00 min, 11 sec
DUA;0.6227758007117438;jsoup-1_5_2-1;MCCON;7;4;11044;00 min, 11 sec
DUA;0.47183098591549294;jsoup-1_5_2-1;WONG3;338;335;11044;00 min, 11 sec
LINE;0.9928991073349809;jsoup-1_5_2-1;MINUS;9;2;9204;00 min, 09 sec
LINE;0.25;jsoup-1_5_2-1;ZOLTAR;9;2;9204;00 min, 09 sec
LINE;0.5;jsoup-1_5_2-1;OCHIAI;9;2;9204;00 min, 09 sec
LINE;0.9880952380952381;jsoup-1_5_2-1;DRT;9;2;9204;00 min, 09 sec
LINE;0.625;jsoup-1_5_2-1;KULCZYNSKI2;9;2;9204;00 min, 09 sec
LINE;0.25;jsoup-1_5_2-1;JACCARD;9;2;9204;00 min, 09 sec
LINE;0.9921465968586386;jsoup-1_5_2-1;OP;9;2;9204;00 min, 09 sec
LINE;0.625;jsoup-1_5_2-1;MCCON;9;2;9204;00 min, 09 sec
LINE;0.9880478087649401;jsoup-1_5_2-1;TARANTULA;9;2;9204;00 min, 09 sec
LINE;0.4646953861840428;jsoup-1_5_2-1;WONG3;2683;2676;9204;00 min, 09 sec
DUA;0.9873817034700316;jsoup-1_5_2-2;DRT;3;2;11638;00 min, 11 sec
DUA;0.9927884615384617;jsoup-1_5_2-2;MINUS;3;2;11638;00 min, 11 sec
DUA;0.96972049689441;jsoup-1_5_2-2;OP;4;3;11638;00 min, 11 sec
DUA;0.8635269852182881;jsoup-1_5_2-2;WONG3;4;3;11638;00 min, 11 sec
DUA;0.34250897267061986;jsoup-1_5_2-2;ZOLTAR;12;11;11638;00 min, 11 sec
DUA;0.8747897140110552;jsoup-1_5_2-2;KULCZYNSKI2;13;12;11638;00 min, 11 sec
DUA;0.874789714011055;jsoup-1_5_2-2;MCCON;13;12;11638;00 min, 11 sec
